heart_rate,time_elapsed,distance,avg_running_cadence,total_calories,speed
157.0,6554.0,11.72596,83.0,98.0,0.0017891303021055846
169.0,7034.0,13.33731,83.0,105.0,0.001896120272959909
147.0,7517.0,14.94634,82.0,112.0,0.0019883384328854593
163.0,8029.0,16.55603,82.0,93.0,0.0020620288952547016
151.0,460.0,1.61069,79.0,105.0,0.0035015
158.0,600.0,2.1738600000000003,80.0,35.0,0.0036231000000000006
153.0,1148.0,3.00647,79.0,47.0,0.0026188763066202093
103.0,1207.0,3.00845,59.0,0.0,0.0024925020712510356
171.0,1278.0,3.43425,89.0,12.0,0.002687206572769953
161.0,1312.0,3.5410100000000004,79.0,9.0,0.002698940548780488
173.0,1390.0,3.96649,85.0,21.0,0.0028535899280575537
162.0,1423.0,4.0774,79.0,8.0,0.0028653548840477864
172.0,1502.0,4.50307,84.0,22.0,0.0029980492676431425
161.0,1538.0,4.60904,79.0,9.0,0.0029967750325097533
171.0,1622.0,5.034260000000001,82.0,23.0,0.003103736128236745
156.0,1662.0,5.1499,78.0,10.0,0.003098616125150421
169.0,1748.0,5.57383,82.0,23.0,0.0031886899313501144
159.0,1790.0,5.6869700000000005,78.0,11.0,0.003177078212290503
173.0,1870.0,6.10282,83.0,22.0,0.003263540106951872
163.0,1906.0,6.21221,79.0,9.0,0.0032592917103882475
169.0,1991.0,6.63443,82.0,23.0,0.0033322099447513813
162.0,2028.0,6.74075,78.0,9.0,0.0033238412228796844
166.0,2113.0,7.17486,82.0,23.0,0.0033955797444391858
158.0,2152.0,7.28197,78.0,10.0,0.003383815055762082
169.0,2237.0,7.70887,81.0,22.0,0.0034460751005811357
160.0,2278.0,7.82269,78.0,10.0,0.003434016681299385
172.0,2360.0,8.25019,82.0,21.0,0.003495843220338983
162.0,2396.0,8.35822,78.0,9.0,0.003488405676126878
171.0,2479.0,8.7806,82.0,22.0,0.0035419927390076644
157.0,2524.0,8.89964,79.0,11.0,0.0035260063391442152
172.0,2602.0,9.33327,84.0,20.0,0.0035869600307455807
159.0,472.0,1.61093,80.0,112.0,0.003412987288135593
151.0,965.0,3.22113,79.0,104.0,0.003337958549222798
156.0,1477.0,4.83115,79.0,100.0,0.003270920785375762
159.0,2025.0,6.44008,80.0,84.0,0.0031802864197530865
158.0,523.0,1.61274,80.0,100.0,0.0030836328871892927
147.0,962.0,3.22218,81.0,99.0,0.003349459459459459
164.0,1377.0,4.82829,80.0,98.0,0.0035063834422657952
164.0,1756.0,6.44059,81.0,102.0,0.0036677619589977222
170.0,2163.0,8.047930000000001,81.0,108.0,0.003720725843735553
156.0,2647.0,9.65932,81.0,107.0,0.0036491575368341514
153.0,409.0,1.60977,82.0,100.0,0.003935867970660147
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
169.0,331.0,1.61071,84.0,74.0,0.0048661933534743206
165.0,677.0,3.22145,82.0,93.0,0.004758419497784342
169.0,1026.0,4.83153,82.0,95.0,0.004709093567251462
94.0,326.0,0.7376900000000001,81.0,49.0,0.0022628527607361964
162.0,433.0,1.61261,81.0,111.0,0.0037242725173210166
149.0,880.0,3.22034,80.0,103.0,0.003659477272727273
140.0,1347.0,4.83068,81.0,99.0,0.0035862509279881217
145.0,1807.0,6.438470000000001,80.0,85.0,0.0035630713890426125
150.0,2251.0,8.047270000000001,81.0,89.0,0.0035749755664149273
145.0,2692.0,9.65811,81.0,99.0,0.003587708023774146
79.0,371.0,0.80314,82.0,41.0,0.0021647978436657683
153.0,790.0,2.41439,79.0,95.0,0.0030561898734177213
170.0,73.0,0.4258,87.0,16.0,0.005832876712328767
170.0,147.0,0.8379500000000001,87.0,20.0,0.005700340136054422
170.0,225.0,1.27081,86.0,21.0,0.005648044444444444
170.0,305.0,1.6976300000000002,85.0,21.0,0.005566000000000001
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
162.0,381.0,1.61029,81.0,92.0,0.0042264829396325455
162.0,784.0,3.22281,81.0,104.0,0.004110727040816327
165.0,1195.0,4.82865,81.0,108.0,0.00404071129707113
144.0,592.0,1.6102,80.0,95.0,0.0027199324324324327
146.0,1020.0,3.2206,80.0,103.0,0.003157450980392157
148.0,1477.0,4.82961,80.0,106.0,0.0032698781313473253
156.0,1919.0,6.440510000000001,80.0,107.0,0.003356180302240751
153.0,2407.0,8.0486,81.0,100.0,0.003343830494391359
163.0,2839.0,9.65839,82.0,106.0,0.0034020394505107437
162.0,3262.0,11.2675,82.0,110.0,0.0034541692213366035
159.0,3704.0,12.87659,83.0,104.0,0.0034764011879049677
162.0,4142.0,14.48445,83.0,104.0,0.003496970062771608
158.0,4603.0,16.09419,83.0,100.0,0.0034964566587008476
143.0,570.0,1.61163,82.0,98.0,0.002827421052631579
150.0,1030.0,3.22133,79.0,103.0,0.003127504854368932
134.0,1554.0,4.83095,80.0,84.0,0.0031087194337194334
148.0,2020.0,6.44416,80.0,94.0,0.0031901782178217824
158.0,2711.0,8.0483,80.0,92.0,0.00296875691626706
161.0,463.0,1.61068,86.0,105.0,0.003478790496760259
167.0,1010.0,3.21882,83.0,87.0,0.003186950495049505
158.0,1433.0,4.82875,80.0,107.0,0.003369678995115143
155.0,1850.0,6.440600000000001,81.0,95.0,0.0034814054054054058
164.0,2272.0,8.04757,82.0,97.0,0.0035420642605633805
162.0,438.0,1.6116400000000002,83.0,93.0,0.0036795433789954344
157.0,873.0,3.21916,79.0,108.0,0.0036874684994272623
152.0,1307.0,4.831989999999999,80.0,106.0,0.0036970084162203515
159.0,1729.0,6.43954,81.0,103.0,0.00372443030653557
165.0,2145.0,8.04795,81.0,103.0,0.003751958041958042
139.0,485.0,1.6101800000000002,82.0,99.0,0.003319958762886598
146.0,913.0,3.22165,82.0,98.0,0.003528641840087623
149.0,1364.0,4.83451,82.0,98.0,0.0035443621700879764
147.0,1800.0,6.43837,82.0,101.0,0.003576872222222222
151.0,2217.0,8.04715,82.0,101.0,0.003629747406405052
163.0,362.0,1.61023,84.0,89.0,0.004448149171270718
169.0,747.0,3.2204200000000003,81.0,102.0,0.004311137884872825
169.0,1147.0,4.83108,82.0,103.0,0.004211926765475152
159.0,443.0,1.6098800000000002,81.0,107.0,0.0036340406320541766
158.0,857.0,3.21922,81.0,105.0,0.0037563827304550757
162.0,1269.0,4.82992,81.0,105.0,0.0038060835303388497
158.0,1752.0,6.44029,81.0,113.0,0.003675964611872146
161.0,2191.0,8.04731,82.0,109.0,0.0036728936558649014
171.0,2609.0,9.65745,83.0,106.0,0.0037015906477577618
154.0,437.0,1.61069,82.0,105.0,0.0036857894736842104
161.0,911.0,3.2207600000000003,82.0,111.0,0.003535411635565313
163.0,2022.0,4.831270000000001,82.0,106.0,0.00238935212660732
163.0,2458.0,6.44338,83.0,105.0,0.0026213913751017086
159.0,453.0,1.61026,82.0,103.0,0.003554657836644592
158.0,913.0,3.2214,82.0,112.0,0.003528368017524644
156.0,1362.0,4.82814,81.0,110.0,0.00354488986784141
163.0,1822.0,6.43953,81.0,113.0,0.003534319429198683
163.0,2280.0,8.046899999999999,81.0,116.0,0.0035293421052631575
168.0,2730.0,9.65704,82.0,113.0,0.0035373772893772895
163.0,3184.0,11.26592,82.0,117.0,0.003538291457286432
170.0,3638.0,12.8783,83.0,117.0,0.003539939527212754
170.0,4088.0,14.48508,83.0,116.0,0.0035433170254403133
168.0,4545.0,16.09407,82.0,117.0,0.0035410495049504947
168.0,4999.0,17.7031,83.0,117.0,0.0035413282656531304
169.0,5453.0,19.31221,83.0,116.0,0.0035415752796625712
172.0,5907.0,20.922,83.0,116.0,0.0035418994413407823
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
157.0,471.0,1.6096,80.0,98.0,0.0034174097664543524
153.0,910.0,3.2211,81.0,105.0,0.0035396703296703296
155.0,1394.0,4.82897,82.0,97.0,0.0034641104734576757
159.0,484.0,1.6113,80.0,112.0,0.0033291322314049584
150.0,947.0,3.21918,80.0,106.0,0.00339934530095037
157.0,1394.0,4.83233,81.0,103.0,0.003466520803443328
158.0,1838.0,6.43886,81.0,103.0,0.003503188248095756
155.0,475.0,1.61459,81.0,109.0,0.003399136842105263
152.0,934.0,3.22155,81.0,105.0,0.0034491970021413277
153.0,1387.0,4.82962,82.0,103.0,0.0034820620043258836
156.0,1838.0,6.43791,82.0,104.0,0.0035026713819368877
162.0,433.0,1.6114000000000002,82.0,96.0,0.0037214780600461897
157.0,836.0,3.21972,82.0,99.0,0.0038513397129186604
162.0,1261.0,4.82821,81.0,102.0,0.0038288739095955595
165.0,1671.0,6.44424,82.0,101.0,0.003856517055655296
168.0,2088.0,8.05405,82.0,102.0,0.003857303639846743
158.0,431.0,1.61171,81.0,84.0,0.0037394663573085845
143.0,1247.0,3.22066,81.0,91.0,0.002582726543704892
157.0,1685.0,4.82966,82.0,99.0,0.00286626706231454
157.0,2115.0,6.43968,81.0,103.0,0.0030447659574468085
160.0,2541.0,8.04874,81.0,104.0,0.0031675482093663915
163.0,2988.0,9.65883,81.0,104.0,0.0032325401606425703
162.0,456.0,1.60963,81.0,103.0,0.0035298903508771927
159.0,915.0,3.22164,81.0,111.0,0.0035209180327868852
153.0,1391.0,4.83042,81.0,103.0,0.0034726240115025165
168.0,460.0,1.61187,81.0,103.0,0.003504065217391304
149.0,905.0,3.21893,80.0,105.0,0.003556828729281768
154.0,1424.0,4.82912,83.0,105.0,0.0033912359550561794
157.0,1880.0,6.4405,81.0,102.0,0.0034257978723404255
154.0,2328.0,8.046890000000001,82.0,100.0,0.0034565678694158082
158.0,478.0,1.61282,81.0,105.0,0.0033741004184100415
155.0,897.0,3.22217,81.0,97.0,0.0035921627647714604
162.0,1308.0,4.82912,82.0,99.0,0.0036919877675840977
162.0,1723.0,6.43936,82.0,103.0,0.003737295414973883
161.0,2162.0,8.048680000000001,82.0,104.0,0.003722793709528215
155.0,2598.0,9.65825,82.0,101.0,0.003717571208622017
146.0,848.0,1.6121,82.0,90.0,0.0019010613207547172
157.0,1455.0,3.22113,82.0,88.0,0.0022138350515463917
153.0,1864.0,4.82903,81.0,98.0,0.0025906813304721033
165.0,2273.0,6.43932,81.0,100.0,0.0028329608446986364
162.0,2683.0,8.04817,81.0,101.0,0.0029996906448005968
161.0,3085.0,9.65669,81.0,102.0,0.0031302074554294974
159.0,3509.0,11.26598,82.0,100.0,0.003210595611285267
163.0,3918.0,12.87591,83.0,99.0,0.0032863476263399693
168.0,4309.0,14.48682,82.0,95.0,0.0033619911812485495
166.0,4687.0,16.09542,83.0,95.0,0.003434055899295925
151.0,452.0,1.61429,80.0,106.0,0.0035714380530973452
140.0,892.0,3.2191,81.0,101.0,0.0036088565022421525
142.0,1363.0,4.82918,80.0,91.0,0.0035430520909757886
141.0,1843.0,6.44001,80.0,88.0,0.0034943081931633206
167.0,376.0,1.61197,80.0,86.0,0.004287154255319148
167.0,745.0,3.22105,82.0,97.0,0.004323557046979866
174.0,1110.0,4.83249,83.0,99.0,0.004353594594594595
158.0,452.0,1.61081,81.0,110.0,0.0035637389380530973
140.0,910.0,3.21891,81.0,100.0,0.0035372637362637363
144.0,1366.0,4.82887,82.0,97.0,0.0035350439238653
158.0,488.0,1.61068,82.0,119.0,0.003300573770491803
151.0,901.0,3.22144,82.0,102.0,0.0035754051054384017
157.0,1324.0,4.82955,82.0,104.0,0.0036476963746223568
155.0,1756.0,6.43867,82.0,104.0,0.0036666685649202734
162.0,2162.0,8.04984,83.0,103.0,0.0037233302497687326
158.0,2588.0,9.65815,83.0,106.0,0.0037318972179289024
165.0,3067.0,11.26868,83.0,109.0,0.0036741701988914246
148.8745940093829,490.0,1.6125699999999998,82.0,114.0,0.003290959183673469
148.8745940093829,930.0,3.22146,82.0,119.0,0.0034639354838709676
148.8745940093829,1368.0,4.82997,82.0,118.0,0.0035306798245614036
148.8745940093829,1814.0,6.44041,83.0,118.0,0.0035503914002205073
148.8745940093829,2261.0,8.0496,83.0,117.0,0.0035601946041574524
148.8745940093829,2727.0,9.65822,82.0,119.0,0.003541701503483682
157.0,446.0,1.61054,82.0,106.0,0.0036110762331838567
165.0,812.0,3.223,83.0,94.0,0.003969211822660098
159.0,1230.0,4.832529999999999,82.0,101.0,0.003928886178861788
166.0,1598.0,6.43822,83.0,97.0,0.004028923654568211
158.0,2023.0,8.04717,82.0,102.0,0.00397783984181908
173.0,2386.0,9.66048,84.0,101.0,0.004048818105616094
158.0,2824.0,11.2681,82.0,104.0,0.003990120396600566
165.0,3200.0,12.87609,84.0,99.0,0.0040237781249999995
162.0,3623.0,14.48568,83.0,101.0,0.003998255589290643
175.0,3979.0,16.09853,84.0,95.0,0.004045873335008796
149.0,496.0,1.61543,81.0,114.0,0.003256915322580645
140.0,971.0,3.21925,81.0,100.0,0.003315396498455201
140.0,1437.0,4.8309,82.0,91.0,0.0033617954070981207
153.0,1891.0,6.43903,82.0,89.0,0.0034050925436277103
155.0,593.0,1.61021,82.0,87.0,0.002715362563237774
156.0,1045.0,3.22219,82.0,109.0,0.0030834354066985644
157.0,1480.0,4.82944,82.0,104.0,0.003263135135135135
149.0,1921.0,6.44017,81.0,104.0,0.0033525091098386257
159.0,2328.0,8.04902,84.0,104.0,0.003457482817869416
157.0,481.0,1.61158,81.0,107.0,0.0033504781704781707
150.0,944.0,3.22083,82.0,105.0,0.0034118961864406778
149.0,1396.0,4.82986,81.0,104.0,0.003459785100286533
155.0,1835.0,6.43898,82.0,105.0,0.0035089809264305175
154.0,2287.0,8.05215,82.0,107.0,0.0035208351552251855
170.0,427.0,1.61325,82.0,102.0,0.0037781030444964873
149.0,848.0,3.22104,82.0,105.0,0.003798396226415094
149.0,1706.0,4.82867,83.0,95.0,0.0028304044548651815
148.0,501.0,1.6108900000000002,82.0,96.0,0.003215349301397206
97.0,1007.0,3.22583,82.0,107.0,0.0032034061569016885
163.0,1414.0,4.82963,82.0,94.0,0.0034155799151343704
160.0,1880.0,6.44076,81.0,109.0,0.003425936170212766
169.0,412.0,1.61142,82.0,82.0,0.00391121359223301
158.0,486.0,1.61021,81.0,102.0,0.0033131893004115223
147.0,958.0,3.22077,81.0,107.0,0.003361972860125261
148.0,1440.0,4.83011,81.0,111.0,0.0033542430555555556
164.0,471.0,1.60994,82.0,113.0,0.003418131634819533
159.0,427.0,1.61175,82.0,101.0,0.0037745901639344263
164.0,840.0,3.22022,82.0,103.0,0.003833595238095238
168.0,1249.0,4.83236,81.0,105.0,0.00386898318654924
135.0,1871.0,6.43887,80.0,87.0,0.0034414056654195617
159.0,605.0,1.61195,80.0,117.0,0.0026643801652892563
135.0,1088.0,3.2203000000000004,81.0,106.0,0.0029598345588235297
144.0,1561.0,4.829020000000001,83.0,100.0,0.0030935426008968613
173.0,490.0,1.6095,81.0,94.0,0.00328469387755102
153.0,946.0,3.2212,82.0,110.0,0.00340507399577167
158.0,1424.0,4.83069,82.0,111.0,0.0033923384831460674
154.0,475.0,1.61502,81.0,101.0,0.003400042105263158
156.0,904.0,3.22093,82.0,104.0,0.003562975663716814
157.0,1339.0,4.82974,83.0,104.0,0.003606975354742345
152.0,468.0,1.61237,82.0,104.0,0.003445235042735043
149.0,925.0,3.21898,82.0,105.0,0.0034799783783783784
161.0,1376.0,4.82835,82.0,104.0,0.003508975290697675
159.0,1801.0,6.4398,84.0,106.0,0.003575680177679067
153.0,442.0,1.61225,83.0,102.0,0.00364762443438914
158.0,853.0,3.2196700000000003,84.0,100.0,0.0037745252051582653
162.0,1440.0,4.82813,84.0,94.0,0.0033528680555555555
166.0,1856.0,6.4398,84.0,104.0,0.003469719827586207
168.0,2257.0,8.05228,83.0,103.0,0.0035676916260522816
165.0,509.0,1.60994,82.0,116.0,0.0031629469548133593
154.0,968.0,3.22045,82.0,106.0,0.0033269111570247934
164.0,1408.0,4.8302,82.0,101.0,0.0034305397727272726
176.0,283.0,0.98372,82.0,68.0,0.003476042402826855
163.0,717.0,1.87991,82.0,57.0,0.0026219107391910737
157.0,996.0,2.30792,81.0,22.0,0.0023171887550200807
172.0,1082.0,2.7359,84.0,22.0,0.002528558225508318
163.0,1193.0,3.16893,81.0,27.0,0.0026562699077954735
173.0,1274.0,3.5995,87.0,21.0,0.002825353218210361
152.0,1300.0,3.64892,83.0,3.0,0.0028068615384615383
164.0,2701.0,4.07634,80.0,21.0,0.0015091965938541282
152.0,456.0,1.61065,83.0,108.0,0.003532127192982456
154.0,919.0,3.22104,82.0,105.0,0.0035049401523394993
157.0,1364.0,4.8304,82.0,107.0,0.003541348973607038
151.0,1850.0,6.43854,82.0,104.0,0.003480291891891892
159.0,447.0,1.61061,82.0,104.0,0.0036031543624161074
146.0,891.0,3.21929,82.0,102.0,0.0036131200897867566
163.0,429.0,1.61032,81.0,95.0,0.0037536596736596735
159.0,894.0,3.21904,81.0,115.0,0.003600715883668904
154.0,1371.0,4.82999,81.0,100.0,0.003522968636032093
148.8745940093829,475.0,1.08879,83.0,73.0,0.0022921894736842104
148.8745940093829,891.0,2.69688,80.0,117.0,0.003026801346801347
148.8745940093829,1272.0,4.30624,81.0,116.0,0.0033854088050314464
148.8745940093829,1662.0,5.91734,81.0,117.0,0.003560373044524669
148.8745940093829,1721.0,6.180359999999999,82.0,18.0,0.0035911446833236486
175.0,331.0,0.99849,82.0,65.0,0.0030165861027190333
81.0,907.0,2.59879,82.0,103.0,0.0028652590959206176
161.0,434.0,1.47567,82.0,87.0,0.0034001612903225807
162.0,553.0,1.94744,81.0,31.0,0.003521591320072333
154.0,668.0,2.40693,82.0,29.0,0.003603188622754491
158.0,779.0,2.8624,81.0,27.0,0.003674454428754814
163.0,885.0,3.31822,82.0,26.0,0.003749401129943503
166.0,988.0,3.77213,82.0,26.0,0.003817945344129555
163.0,1089.0,4.216609999999999,82.0,25.0,0.0038720018365472906
166.0,1187.0,4.64566,82.0,24.0,0.003913782645324347
168.0,1283.0,5.06934,82.0,25.0,0.003951161340607951
153.0,477.0,1.61137,83.0,110.0,0.0033781341719077568
140.0,928.0,3.21926,82.0,102.0,0.003469030172413793
168.0,176.0,0.6335,82.0,35.0,0.003599431818181818
167.0,298.0,1.0964,82.0,25.0,0.0036791946308724834
161.0,410.0,1.56103,82.0,29.0,0.003807390243902439
161.0,524.0,2.0246,82.0,28.0,0.0038637404580152673
164.0,633.0,2.44974,81.0,25.0,0.0038700473933649285
160.0,740.0,2.89216,82.0,25.0,0.003908324324324325
164.0,845.0,3.31982,82.0,25.0,0.003928781065088757
167.0,946.0,3.74515,82.0,24.0,0.0039589323467230444
162.0,1047.0,4.1709,82.0,24.0,0.003983667621776504
164.0,1149.0,4.60001,82.0,25.0,0.00400348999129678
165.0,1251.0,5.02513,83.0,25.0,0.004016890487609912
158.0,1357.0,5.45874,83.0,27.0,0.004022652910832719
159.0,1463.0,5.901770000000001,82.0,27.0,0.004034019138755981
156.0,1574.0,6.35095,82.0,29.0,0.004034911054637865
166.0,1684.0,6.80737,83.0,28.0,0.0040423812351543945
160.0,1797.0,7.263319999999999,82.0,29.0,0.0040419143016138005
163.0,1907.0,7.72276,83.0,28.0,0.004049690613529103
162.0,485.0,1.60939,81.0,116.0,0.0033183298969072165
157.0,946.0,3.22086,80.0,100.0,0.0034047145877378437
164.0,281.0,0.94278,83.0,70.0,0.00335508896797153
167.0,633.0,2.1847,83.0,87.0,0.003451342812006319
163.0,510.0,1.6097,84.0,105.0,0.0031562745098039214
161.0,964.0,3.2192,84.0,106.0,0.0033394190871369293
163.0,1408.0,4.82985,84.0,94.0,0.0034302911931818184
180.0,448.0,1.6103,84.0,113.0,0.003594419642857143
168.0,891.0,3.22404,85.0,113.0,0.0036184511784511783
182.0,1328.0,4.82816,84.0,108.0,0.003635662650602409
170.0,1762.0,6.43853,83.0,109.0,0.0036541032917139613
170.0,2197.0,8.04751,84.0,109.0,0.0036629540282203006
170.0,2626.0,9.65718,83.0,101.0,0.0036775247524752476
176.0,3067.0,11.26755,83.0,111.0,0.003673801760678187
169.0,3496.0,12.87573,83.0,109.0,0.003682989130434783
170.0,3931.0,14.4852,84.0,113.0,0.003684863902314933
154.0,4412.0,16.09476,83.0,116.0,0.003647951042611061
239.0,4896.0,17.702990000000003,83.0,90.0,0.0036158067810457524
216.0,5359.0,19.31323,83.0,92.0,0.0036038869192013437
180.0,5812.0,20.92273,83.0,82.0,0.0035999191328286305
166.0,6324.0,22.53123,82.0,93.0,0.003562813092979127
182.0,6788.0,24.14313,83.0,109.0,0.003556736888626989
144.0,7293.0,25.75233,82.0,117.0,0.00353110242698478
168.0,7838.0,27.36218,84.0,106.0,0.0034909645317683083
168.0,8300.0,28.97125,84.0,106.0,0.0034905120481927713
146.0,8905.0,30.577990000000003,82.0,125.0,0.0034338001122964632
122.0,9515.0,32.18792,78.0,104.0,0.0033828607461902256
160.0,10017.0,33.79818,84.0,99.0,0.003374082060497155
115.0,10779.0,35.40557,74.0,124.0,0.0032846803970683733
146.0,11628.0,37.01603,69.0,118.0,0.0031833531131750946
146.0,12260.0,38.62423,78.0,110.0,0.0031504265905383357
163.0,12778.0,40.23479,83.0,118.0,0.003148754891219283
148.0,13265.0,41.84566,83.0,101.0,0.0031545917828872975
156.0,582.0,1.61083,80.0,93.0,0.002767749140893471
162.0,1023.0,3.22296,80.0,108.0,0.00315049853372434
168.0,1694.0,4.83171,81.0,105.0,0.002852249114521842
155.0,2538.0,6.44095,82.0,105.0,0.0025378053585500392
154.0,929.0,1.61249,81.0,91.0,0.0017357265877287406
178.0,2727.0,3.21871,81.0,82.0,0.0011803116978364504
160.0,4456.0,4.83008,80.0,90.0,0.0010839497307001795
163.0,447.0,1.61225,82.0,106.0,0.0036068232662192392
163.0,877.0,3.21963,81.0,105.0,0.0036711858608893958
155.0,1328.0,4.83175,81.0,109.0,0.003638365963855422
175.0,369.0,1.60956,83.0,75.0,0.004361951219512195
147.0,871.0,3.2187,80.0,115.0,0.00369540757749713
158.0,1345.0,4.82987,81.0,106.0,0.003590981412639405
148.8745940093829,2226.9582664526483,7.125972646691634,82.45366029570862,82.08015815959742,0.0031998680684944725
159.0,365.0,1.61041,82.0,88.0,0.004412082191780822
176.0,767.0,3.22099,81.0,105.0,0.004199465449804433
183.0,1145.0,4.8288,81.0,77.0,0.0042172925764192145
162.0,473.0,1.61217,82.0,105.0,0.0034083932346723046
161.0,951.0,3.21869,82.0,113.0,0.0033845320715036806
123.0,1491.0,4.83143,81.0,110.0,0.0032403957075788064
158.0,444.0,1.6129,81.0,94.0,0.0036326576576576576
167.0,884.0,3.21971,83.0,101.0,0.003642205882352941
159.0,1298.0,4.82997,83.0,101.0,0.0037210862865947616
164.0,434.0,1.61154,82.0,105.0,0.0037132258064516126
164.0,847.0,3.22033,82.0,100.0,0.003802042502951594
166.0,1442.0,4.83305,82.0,95.0,0.003351629680998613
158.0,1868.0,6.44033,82.0,95.0,0.003447714132762313
154.0,2307.0,8.04917,82.0,80.0,0.0034890203727785
161.0,442.0,1.61316,81.0,107.0,0.003649683257918552
155.0,866.0,3.22094,82.0,100.0,0.0037193302540415706
156.0,1307.0,4.82841,81.0,103.0,0.0036942693190512624
160.0,1742.0,6.44217,82.0,104.0,0.003698145809414466
160.0,424.0,1.61202,82.0,100.0,0.003801933962264151
154.0,858.0,3.221,82.0,104.0,0.003754079254079254
176.0,1259.0,4.82932,83.0,98.0,0.0038358379666401906
161.0,537.0,1.2077,80.0,64.0,0.002248975791433892
147.0,842.0,1.2432,73.0,1.0,0.0014764845605700714
161.0,894.0,1.46313,81.0,13.0,0.0016366107382550336
181.0,929.0,1.68364,90.0,8.0,0.0018123143164693219
160.0,987.0,1.90658,80.0,14.0,0.001931691995947315
184.0,1021.0,2.12081,92.0,8.0,0.00207718903036239
160.0,1082.0,2.3423000000000003,80.0,15.0,0.002164787430683919
177.0,1118.0,2.55043,87.0,9.0,0.002281243291592129
161.0,1186.0,2.77679,78.0,16.0,0.0023413069139966275
175.0,1223.0,2.98423,84.0,9.0,0.002440089942763696
164.0,1287.0,3.20556,79.0,16.0,0.002490722610722611
174.0,1325.0,3.41039,84.0,9.0,0.002573879245283019
166.0,1390.0,3.64521,79.0,16.0,0.002622453237410072
179.0,1425.0,3.85799,88.0,8.0,0.002707361403508772
154.0,1897.0,4.08058,75.0,11.0,0.0021510701107011073
171.0,1933.0,4.28857,88.0,8.0,0.0022186083807553027
165.0,1996.0,4.52395,80.0,15.0,0.002266508016032064
172.0,2034.0,4.73269,85.0,9.0,0.002326789577187807
164.0,2104.0,4.961,79.0,17.0,0.0023578897338403042
178.0,2139.0,5.1667700000000005,88.0,8.0,0.0024155072463768116
164.0,2210.0,5.396520000000001,79.0,18.0,0.0024418642533936656
175.0,2247.0,5.5988500000000005,84.0,9.0,0.002491700044503783
166.0,2320.0,5.82694,79.0,18.0,0.002511612068965517
177.0,2358.0,6.038819999999999,85.0,9.0,0.0025609923664122133
169.0,2432.0,6.26275,79.0,18.0,0.002575143914473684
